iter	Logloss
8917	0.4152892396
8918	0.4152824308
8919	0.4152772448
8920	0.4152721207
8921	0.4152677142
8922	0.4152626984
8923	0.4152576882
8924	0.4152532059
8925	0.4152485714
8926	0.4152441375
8927	0.4152378133
8928	0.4152339336
8929	0.4152286947
8930	0.4152249211
8931	0.4152203933
8932	0.4152144562
8933	0.4152104597
8934	0.4152050162
8935	0.4152005803
8936	0.4151968478
8937	0.4151896398
8938	0.4151841733
8939	0.4151804221
8940	0.4151745164
8941	0.4151654158
8942	0.415160735
8943	0.4151564082
8944	0.4151519449
8945	0.4151467141
8946	0.4151413463
8947	0.4151364355
8948	0.41513368
8949	0.4151278986
8950	0.4151237169
8951	0.4151194008
8952	0.4151137071
8953	0.415108865
8954	0.4151033326
8955	0.4150980273
8956	0.415093511
8957	0.4150878436
8958	0.415083875
8959	0.4150797131
8960	0.4150757523
8961	0.4150713534
8962	0.4150656593
8963	0.415060278
8964	0.415054783
8965	0.4150511413
8966	0.4150462134
8967	0.4150413348
8968	0.4150369967
8969	0.4150327159
8970	0.41502904
8971	0.4150237463
8972	0.4150195692
8973	0.4150148336
8974	0.4150095143
8975	0.4150060954
8976	0.4150005895
8977	0.414994803
8978	0.414988577
8979	0.4149829084
8980	0.414978117
8981	0.4149736978
8982	0.4149677154
8983	0.414963663
8984	0.4149601283
8985	0.414955247
8986	0.4149498434
8987	0.4149443879
8988	0.4149380494
8989	0.4149298859
8990	0.4149261836
8991	0.4149226734
8992	0.4149188727
8993	0.4149131816
8994	0.4149094854
8995	0.4149055182
8996	0.4149001342
8997	0.4148955247
8998	0.4148910894
8999	0.4148870328
9000	0.4148827821
9001	0.4148779451
9002	0.4148723457
9003	0.4148673019
9004	0.4148627738
9005	0.4148575832
9006	0.414853899
9007	0.4148496883
9008	0.4148438511
9009	0.4148382886
9010	0.4148300733
9011	0.4148257114
9012	0.4148212826
9013	0.4148169457
9014	0.4148127557
9015	0.4148077606
9016	0.4148027162
9017	0.4147979735
9018	0.4147941618
9019	0.4147892762
9020	0.4147850798
9021	0.4147806712
9022	0.414775699
9023	0.4147719184
9024	0.4147686869
9025	0.4147630873
9026	0.4147571372
9027	0.4147515485
9028	0.414746094
9029	0.4147398058
9030	0.4147342582
9031	0.4147295093
9032	0.4147242645
9033	0.4147195605
9034	0.4147160992
9035	0.4147122858
9036	0.4147070157
9037	0.4147034794
9038	0.4146989114
9039	0.4146943026
9040	0.4146893601
9041	0.4146846748
9042	0.41467997
9043	0.4146759672
9044	0.4146701721
9045	0.414664606
9046	0.4146600138
9047	0.4146562266
9048	0.4146523104
9049	0.4146464328
9050	0.4146398554
9051	0.4146351426
9052	0.4146306471
9053	0.4146255346
9054	0.4146212867
9055	0.4146174986
9056	0.4146124673
9057	0.4146076447
9058	0.4146035372
9059	0.4146005688
9060	0.4145953816
9061	0.4145920512
9062	0.4145867856
9063	0.414581833
9064	0.4145783859
9065	0.4145731228
9066	0.4145675444
9067	0.4145614069
9068	0.4145535496
9069	0.4145485375
9070	0.4145441751
9071	0.4145396935
9072	0.4145349771
9073	0.4145306273
9074	0.4145219548
9075	0.4145160417
9076	0.4145117212
9077	0.4145071545
9078	0.4145024556
9079	0.4144969854
9080	0.4144922189
9081	0.4144875158
9082	0.4144825607
9083	0.4144782787
9084	0.4144724811
9085	0.414468564
9086	0.4144628465
9087	0.4144582335
9088	0.4144527278
9089	0.4144486718
9090	0.4144433212
9091	0.4144391201
9092	0.414434716
9093	0.4144306392
9094	0.4144239899
9095	0.4144190258
9096	0.4144131946
9097	0.4144082799
9098	0.4144049066
9099	0.4144001004
9100	0.414387577
9101	0.4143827473
9102	0.4143782142
9103	0.4143738269
9104	0.4143659099
9105	0.4143620176
9106	0.4143572103
9107	0.4143528401
9108	0.4143461946
9109	0.4143389625
9110	0.4143343229
9111	0.4143291357
9112	0.4143249496
9113	0.4143195704
9114	0.4143157342
9115	0.4143105426
9116	0.4143057532
9117	0.414300366
9118	0.4142954416
9119	0.414290845
9120	0.4142871271
9121	0.4142824407
9122	0.4142785299
9123	0.4142748808
9124	0.4142670997
9125	0.4142619215
9126	0.414256486
9127	0.4142512658
9128	0.4142443869
9129	0.4142373127
9130	0.4142324042
9131	0.414228072
9132	0.4142243556
9133	0.414220172
9134	0.4142155758
9135	0.4142092025
9136	0.4142055955
9137	0.414201347
9138	0.4141958355
9139	0.4141863427
9140	0.4141822988
9141	0.4141772483
9142	0.4141729694
9143	0.4141684842
9144	0.4141643016
9145	0.4141582453
9146	0.4141538037
9147	0.4141497902
9148	0.4141455439
9149	0.4141405144
9150	0.414136874
9151	0.4141326258
9152	0.4141282146
9153	0.4141231362
9154	0.4141182391
9155	0.4141125325
9156	0.4141075602
9157	0.4141035034
9158	0.4140999655
9159	0.4140941045
9160	0.414088593
9161	0.414084705
9162	0.4140805243
9163	0.4140760582
9164	0.4140721115
9165	0.4140663214
9166	0.4140614554
9167	0.4140558192
9168	0.4140521857
9169	0.4140463636
9170	0.4140401967
9171	0.4140349605
9172	0.4140306187
9173	0.4140267731
9174	0.4140218406
9175	0.4140174079
9176	0.414010794
9177	0.4140044568
9178	0.413999796
9179	0.4139948652
9180	0.4139913468
9181	0.4139859472
9182	0.413980424
9183	0.4139748095
9184	0.4139705527
9185	0.4139654965
9186	0.4139584065
9187	0.4139538896
9188	0.413950579
9189	0.4139454493
9190	0.4139420496
9191	0.413936735
9192	0.4139318669
9193	0.4139276646
9194	0.4139237366
9195	0.4139197398
9196	0.4139139489
9197	0.4139065149
9198	0.4139013644
9199	0.4138950032
9200	0.4138906303
9201	0.4138854001
9202	0.4138816336
9203	0.4138778471
9204	0.4138723772
9205	0.4138692119
9206	0.413863443
9207	0.4138589473
9208	0.4138555782
9209	0.4138503685
9210	0.4138469936
9211	0.4138424233
9212	0.4138369155
9213	0.4138326093
9214	0.4138282373
9215	0.4138240694
9216	0.4138185832
9217	0.4138140644
9218	0.4138084691
9219	0.4138043393
9220	0.4137992442
9221	0.4137935028
9222	0.4137877653
9223	0.413783021
9224	0.4137777182
9225	0.413771312
9226	0.4137657797
9227	0.4137606332
9228	0.4137558205
9229	0.4137522234
9230	0.4137476329
9231	0.4137434509
9232	0.4137393744
9233	0.4137354467
9234	0.4137302013
9235	0.4137261867
9236	0.4137214984
9237	0.413715439
9238	0.4137110857
9239	0.4137058824
9240	0.4137015308
9241	0.4136970224
9242	0.4136929132
9243	0.4136882865
9244	0.4136848053
9245	0.4136780062
9246	0.4136742044
9247	0.4136693758
9248	0.4136660065
9249	0.4136620001
9250	0.4136575297
9251	0.4136509998
9252	0.4136465075
9253	0.4136433724
9254	0.4136372635
9255	0.4136329091
9256	0.4136289379
9257	0.4136236654
9258	0.4136180419
9259	0.4136131421
9260	0.413607821
9261	0.4136033258
9262	0.4135994726
9263	0.4135932797
9264	0.4135866403
9265	0.4135817033
9266	0.4135759585
9267	0.4135722576
9268	0.4135681524
9269	0.4135627947
9270	0.4135583312
9271	0.4135533697
9272	0.4135492066
9273	0.4135457552
9274	0.4135413672
9275	0.413535287
9276	0.4135303192
9277	0.4135251541
9278	0.4135194362
9279	0.4135151898
9280	0.4135104474
9281	0.4135064435
9282	0.4135015068
9283	0.4134973462
9284	0.41349288
9285	0.4134894768
9286	0.4134856512
9287	0.4134817131
9288	0.4134774252
9289	0.4134722956
9290	0.4134682364
9291	0.4134628931
9292	0.4134578321
9293	0.4134534735
9294	0.4134496354
9295	0.4134432813
9296	0.4134384915
9297	0.4134344545
9298	0.4134295368
9299	0.4134253026
9300	0.4134206251
9301	0.4134158486
9302	0.4134099169
9303	0.4134001162
9304	0.4133959068
9305	0.4133918541
9306	0.4133871644
9307	0.4133833749
9308	0.4133789548
9309	0.4133742815
9310	0.4133677007
9311	0.4133641401
9312	0.4133593144
9313	0.4133546143
9314	0.4133515041
9315	0.4133466148
9316	0.4133425203
9317	0.4133379663
9318	0.4133331466
9319	0.4133292422
9320	0.4133236355
9321	0.413318931
9322	0.4133136365
9323	0.4133079882
9324	0.4133026012
9325	0.4132981457
9326	0.4132937448
9327	0.4132884822
9328	0.4132847138
9329	0.4132815211
9330	0.4132771714
9331	0.4132723756
9332	0.4132691396
9333	0.4132652487
9334	0.4132604952
9335	0.4132559056
9336	0.413250259
9337	0.4132466047
9338	0.4132414418
9339	0.4132379737
9340	0.4132334044
9341	0.4132296959
9342	0.4132253873
9343	0.4132204858
9344	0.4132168423
9345	0.4132128357
9346	0.4132088013
9347	0.4132044693
9348	0.4131963441
9349	0.4131916429
9350	0.4131874784
9351	0.4131835411
9352	0.4131787819
9353	0.4131741018
9354	0.413170677
9355	0.4131647397
9356	0.4131602483
9357	0.4131557149
9358	0.4131505138
9359	0.4131470192
9360	0.4131437495
9361	0.4131389374
9362	0.413135103
9363	0.4131296295
9364	0.4131238705
9365	0.4131190248
9366	0.4131151098
9367	0.4131107962
9368	0.4131065317
9369	0.4131021048
9370	0.4130972417
9371	0.4130932771
9372	0.4130888287
9373	0.4130836879
9374	0.4130789829
9375	0.4130755717
9376	0.4130706044
9377	0.4130645059
9378	0.4130586022
9379	0.4130542856
9380	0.4130502392
9381	0.4130452704
9382	0.4130406441
9383	0.413036169
9384	0.4130318176
9385	0.4130252434
9386	0.4130192566
9387	0.4130152198
9388	0.4130115457
9389	0.4130072226
9390	0.4130025396
9391	0.4129970626
9392	0.4129923544
9393	0.412989337
9394	0.4129855967
9395	0.4129805915
9396	0.4129756458
9397	0.4129720547
9398	0.4129666382
9399	0.4129619198
9400	0.4129569928
9401	0.4129528451
9402	0.4129494019
9403	0.4129456035
9404	0.4129422047
9405	0.4129384606
9406	0.4129333764
9407	0.4129291981
9408	0.412925426
9409	0.4129204536
9410	0.412915264
9411	0.4129117743
9412	0.4129083674
9413	0.4129036437
9414	0.4128973562
9415	0.4128932722
9416	0.4128888413
9417	0.4128840094
9418	0.4128786799
9419	0.412873829
9420	0.4128680762
9421	0.4128641831
9422	0.4128596413
9423	0.4128525832
9424	0.4128489553
9425	0.4128443801
9426	0.412839438
9427	0.4128331415
9428	0.4128276746
9429	0.4128220717
9430	0.4128182504
9431	0.4128120036
9432	0.4128078349
9433	0.4128024361
9434	0.4127982775
9435	0.4127932271
9436	0.4127881972
9437	0.4127845417
9438	0.4127799876
9439	0.412774668
9440	0.4127714156
9441	0.4127662046
9442	0.4127614414
9443	0.4127571798
9444	0.412753327
9445	0.4127478404
9446	0.41274358
9447	0.412737398
9448	0.4127341857
9449	0.4127293872
9450	0.4127249471
9451	0.4127217165
9452	0.4127177153
9453	0.4127129599
9454	0.4127082198
9455	0.4127035961
9456	0.4126996688
9457	0.4126948254
9458	0.4126900327
9459	0.4126799654
9460	0.4126744033
9461	0.4126702413
9462	0.4126646669
9463	0.4126587993
9464	0.4126543346
9465	0.4126476056
9466	0.4126410279
9467	0.4126371555
9468	0.4126335718
9469	0.4126289691
9470	0.4126242398
9471	0.4126210699
9472	0.4126166233
9473	0.4126124516
9474	0.4126092981
9475	0.4126046513
9476	0.4125988619
9477	0.4125938436
9478	0.4125903514
9479	0.4125834782
9480	0.4125789845
9481	0.4125736479
9482	0.4125699727
9483	0.4125645544
9484	0.4125608235
9485	0.4125561344
9486	0.4125527726
9487	0.4125487972
9488	0.4125448402
9489	0.4125391458
9490	0.4125340394
9491	0.4125286624
9492	0.4125223964
9493	0.4125176087
9494	0.4125117935
9495	0.4125074037
9496	0.412502802
9497	0.4124977532
9498	0.4124932907
9499	0.4124894272
9500	0.4124852502
9501	0.412479508
9502	0.4124740776
9503	0.4124680651
9504	0.412464328
9505	0.4124594503
9506	0.4124551978
9507	0.4124511641
9508	0.4124448868
9509	0.4124415342
9510	0.4124378488
9511	0.4124331989
9512	0.4124285208
9513	0.4124214187
9514	0.4124150085
9515	0.4124108656
9516	0.4124063503
9517	0.4124031157
9518	0.4123983351
9519	0.4123954177
9520	0.4123905548
9521	0.412384884
9522	0.4123782756
9523	0.4123743487
9524	0.4123698408
9525	0.4123656012
9526	0.412360699
9527	0.4123561868
9528	0.412351468
9529	0.4123464093
9530	0.4123428892
9531	0.4123385739
9532	0.4123345124
9533	0.4123298196
9534	0.4123260765
9535	0.4123215098
9536	0.4123179669
9537	0.4123144195
9538	0.4123079944
9539	0.4123038147
9540	0.4122967144
9541	0.4122920562
9542	0.4122869201
9543	0.4122822719
9544	0.4122776254
9545	0.4122732708
9546	0.4122699883
9547	0.4122659716
9548	0.4122619633
9549	0.4122587928
9550	0.4122546832
9551	0.412250634
9552	0.412243116
9553	0.4122381058
9554	0.4122332665
9555	0.4122281493
9556	0.4122197141
9557	0.41221636
9558	0.4122108191
9559	0.4122060244
9560	0.4122014774
9561	0.4121964528
9562	0.4121917864
9563	0.4121854438
9564	0.412180377
9565	0.4121762863
9566	0.4121674059
9567	0.4121604069
9568	0.4121555763
9569	0.4121522109
9570	0.4121481971
9571	0.412143429
9572	0.4121372703
9573	0.4121335241
9574	0.4121294426
9575	0.4121236691
9576	0.412118246
9577	0.4121137829
9578	0.4121089078
9579	0.4121042595
9580	0.4120991163
9581	0.4120945082
9582	0.4120903359
9583	0.4120854937
9584	0.412079161
9585	0.4120746113
9586	0.4120713624
9587	0.4120660264
9588	0.412061932
9589	0.4120583599
9590	0.4120524616
9591	0.4120495382
9592	0.4120448284
9593	0.4120398182
9594	0.4120356796
9595	0.4120303793
9596	0.4120265189
9597	0.412022292
9598	0.4120158213
9599	0.4120112024
9600	0.4120057378
9601	0.4120011989
9602	0.4119956791
9603	0.4119924347
9604	0.4119854448
9605	0.4119805536
9606	0.4119763967
9607	0.4119711189
9608	0.4119668643
9609	0.4119586355
9610	0.4119536079
9611	0.4119492587
9612	0.4119440707
9613	0.4119402339
9614	0.4119344739
9615	0.4119294495
9616	0.4119252581
9617	0.4119202327
9618	0.4119148354
9619	0.4119093923
9620	0.4119025953
9621	0.4118983253
9622	0.4118937211
9623	0.4118893992
9624	0.4118852679
9625	0.4118815866
9626	0.4118772351
9627	0.4118726734
9628	0.4118685581
9629	0.4118638851
9630	0.4118583902
9631	0.4118536944
9632	0.4118497374
9633	0.4118458738
9634	0.4118421412
9635	0.4118360574
9636	0.4118314243
9637	0.4118275867
9638	0.4118232827
9639	0.4118181857
9640	0.4118131786
9641	0.4118077955
9642	0.4118040212
9643	0.4117980586
9644	0.4117883475
9645	0.4117820537
9646	0.4117768203
9647	0.4117732081
9648	0.4117698381
9649	0.4117636325
9650	0.411758703
9651	0.4117533193
9652	0.4117476586
9653	0.4117438638
9654	0.4117376678
9655	0.4117341511
9656	0.4117296048
9657	0.4117257436
9658	0.4117212675
9659	0.4117170434
9660	0.4117134886
9661	0.4117085994
9662	0.4117039875
9663	0.4116994959
9664	0.4116943947
9665	0.411686841
9666	0.4116825216
9667	0.4116786309
9668	0.4116747942
9669	0.4116706472
9670	0.4116674489
9671	0.4116621522
9672	0.4116584474
9673	0.4116535082
9674	0.4116461431
9675	0.4116400172
9676	0.4116354199
9677	0.4116303997
9678	0.4116254396
9679	0.4116218715
9680	0.4116169908
9681	0.4116125117
9682	0.4116080953
9683	0.4116025657
9684	0.4115987495
9685	0.4115935458
9686	0.4115874867
9687	0.4115818822
9688	0.4115770058
9689	0.4115712727
9690	0.4115670325
9691	0.4115634668
9692	0.4115587812
9693	0.4115540982
9694	0.4115488945
9695	0.4115447775
9696	0.4115395615
9697	0.4115361796
9698	0.4115318008
9699	0.4115275217
9700	0.4115222657
9701	0.4115189011
9702	0.4115152272
9703	0.4115109761
9704	0.4115063372
9705	0.4114989645
9706	0.4114928942
9707	0.411488128
9708	0.4114854329
9709	0.4114793771
9710	0.4114746484
9711	0.4114701829
9712	0.4114641173
9713	0.4114591555
9714	0.4114538142
9715	0.4114499084
9716	0.4114453517
9717	0.4114399939
9718	0.4114349319
9719	0.4114305671
9720	0.4114248695
9721	0.4114199077
9722	0.4114136215
9723	0.4114099115
9724	0.4114065722
9725	0.4114008349
9726	0.4113948744
9727	0.4113896783
9728	0.4113848245
9729	0.411380709
9730	0.4113765893
9731	0.4113733198
9732	0.4113668492
9733	0.411362174
9734	0.4113575405
9735	0.411353612
9736	0.4113496223
9737	0.4113437963
9738	0.4113389765
9739	0.4113329523
9740	0.4113297974
9741	0.4113264875
9742	0.4113217588
9743	0.4113177833
9744	0.4113133283
9745	0.4113081266
9746	0.4113036791
9747	0.4112997454
9748	0.4112952647
9749	0.4112912982
9750	0.4112847394
9751	0.4112795707
9752	0.4112747961
9753	0.4112697791
9754	0.4112658715
9755	0.4112613801
9756	0.411257102
9757	0.4112536275
9758	0.4112503648
9759	0.4112442926
9760	0.4112398648
9761	0.4112350871
9762	0.4112304193
9763	0.4112260083
9764	0.4112214762
9765	0.4112154244
9766	0.4112120891
9767	0.4112072954
9768	0.4112007457
9769	0.4111968378
9770	0.4111938283
9771	0.4111894575
9772	0.411183317
9773	0.4111782282
9774	0.4111713756
9775	0.4111675701
9776	0.4111614514
9777	0.4111567025
9778	0.4111529582
9779	0.4111493334
9780	0.4111449691
9781	0.4111407225
9782	0.4111355444
9783	0.4111314471
9784	0.4111274093
9785	0.4111222007
9786	0.4111180653
9787	0.4111147814
9788	0.4111096061
9789	0.4111033549
9790	0.4111001384
9791	0.4110965242
9792	0.4110898633
9793	0.4110859455
9794	0.4110826882
9795	0.4110789151
9796	0.4110743658
9797	0.4110699458
9798	0.4110656897
9799	0.4110603933
9800	0.4110558682
9801	0.4110515512
9802	0.4110485417
9803	0.4110444123
9804	0.4110399566
9805	0.4110362998
9806	0.4110318666
9807	0.4110282956
9808	0.4110231642
9809	0.4110197437
9810	0.4110135155
9811	0.4110069865
9812	0.4110017593
9813	0.4109970492
9814	0.410992483
9815	0.4109847528
9816	0.4109806343
9817	0.4109766576
9818	0.4109729458
9819	0.4109623381
9820	0.4109566586
9821	0.4109526335
9822	0.4109485428
9823	0.4109448911
9824	0.4109407517
9825	0.4109375672
9826	0.4109336412
9827	0.4109297819
9828	0.4109248054
9829	0.4109190566
9830	0.4109138056
9831	0.4109084449
9832	0.4109020702
9833	0.4108983038
9834	0.4108934991
9835	0.4108905799
9836	0.4108866228
9837	0.4108823005
9838	0.4108777999
9839	0.4108741491
9840	0.4108676793
9841	0.4108641446
9842	0.410859412
9843	0.4108532298
9844	0.4108498163
9845	0.4108447672
9846	0.4108400422
9847	0.4108351006
9848	0.4108295079
9849	0.4108250224
9850	0.4108209167
9851	0.4108165949
9852	0.4108127674
9853	0.4108082237
9854	0.410803661
9855	0.4107989685
9856	0.4107940059
9857	0.4107894936
9858	0.4107833385
9859	0.4107786465
9860	0.4107741871
9861	0.410770622
9862	0.4107664736
9863	0.4107620471
9864	0.410758204
9865	0.4107526373
9866	0.4107475494
9867	0.4107435258
9868	0.4107405619
9869	0.4107349106
9870	0.4107312223
9871	0.4107274187
9872	0.4107193364
9873	0.4107152254
9874	0.4107095485
9875	0.410705666
9876	0.4106994043
9877	0.4106947932
9878	0.4106899755
9879	0.4106861175
9880	0.4106794246
9881	0.4106757747
9882	0.4106714299
9883	0.4106674156
9884	0.4106622896
9885	0.4106567376
9886	0.4106526393
9887	0.4106476328
9888	0.4106407344
9889	0.4106367812
9890	0.4106336863
9891	0.4106297387
9892	0.4106231477
9893	0.4106202051
9894	0.4106152458
9895	0.4106112168
9896	0.4106063828
9897	0.4106012817
9898	0.4105961597
9899	0.4105917359
9900	0.4105875683
9901	0.4105832245
9902	0.4105785366
9903	0.4105745188
9904	0.4105694569
9905	0.410564279
9906	0.4105589564
9907	0.4105547981
9908	0.4105509142
9909	0.4105460711
9910	0.4105409369
9911	0.4105361649
9912	0.4105317961
9913	0.4105277472
9914	0.4105232358
9915	0.4105197724
9916	0.4105097456
9917	0.4105061415
9918	0.4105013117
9919	0.4104969088
9920	0.4104910052
9921	0.4104863994
9922	0.4104826507
9923	0.4104770131
9924	0.4104713097
9925	0.4104670988
9926	0.4104615524
9927	0.4104564259
9928	0.4104501916
9929	0.4104457107
9930	0.4104421708
9931	0.4104378085
9932	0.4104351085
9933	0.4104289887
9934	0.4104249837
9935	0.4104202276
9936	0.4104159006
9937	0.4104115638
9938	0.4104046525
9939	0.4103959124
9940	0.4103922651
9941	0.4103865513
9942	0.4103826751
9943	0.4103784809
9944	0.4103736389
9945	0.4103689713
9946	0.4103640769
9947	0.410360052
9948	0.4103560739
9949	0.4103486293
9950	0.4103441974
9951	0.4103389644
9952	0.4103337536
9953	0.4103283334
9954	0.4103228264
9955	0.4103177336
9956	0.4103126375
9957	0.410309214
9958	0.4103037458
9959	0.4102988951
9960	0.4102933376
9961	0.4102886367
9962	0.4102839789
9963	0.410280315
9964	0.4102759561
9965	0.4102717789
9966	0.4102679149
9967	0.4102635029
9968	0.4102596928
9969	0.4102556524
9970	0.4102511393
9971	0.4102464476
9972	0.4102407079
9973	0.4102358964
9974	0.4102319177
9975	0.4102275544
9976	0.410221084
9977	0.4102176787
9978	0.4102129702
9979	0.4102065252
9980	0.4102018124
9981	0.4101984507
9982	0.410194674
9983	0.4101908344
9984	0.4101870969
9985	0.4101832339
9986	0.4101784025
9987	0.410173717
9988	0.4101704932
9989	0.4101661657
9990	0.4101615404
9991	0.410158013
9992	0.4101523899
9993	0.4101478411
9994	0.4101444434
9995	0.410140122
9996	0.4101363337
9997	0.4101322213
9998	0.4101276832
9999	0.4101237198
10000	0.4101194266
10001	0.4101150446
10002	0.4101116911
10003	0.4101065802
10004	0.4101021813
10005	0.4100984608
10006	0.4100946233
10007	0.4100898894
10008	0.4100866806
10009	0.4100818815
10010	0.4100781773
10011	0.4100740681
10012	0.4100699235
10013	0.4100653941
10014	0.4100594156
10015	0.4100555133
10016	0.4100505257
10017	0.4100461433
10018	0.4100409671
10019	0.4100367481
10020	0.4100301543
10021	0.410022098
10022	0.410018466
10023	0.4100143645
10024	0.4100102459
10025	0.4100059289
10026	0.4100019689
10027	0.4099983345
10028	0.4099945006
10029	0.4099894808
10030	0.4099850192
10031	0.4099808001
10032	0.4099763447
10033	0.4099718377
10034	0.4099687249
10035	0.4099649321
10036	0.409961036
10037	0.4099537468
10038	0.4099488152
10039	0.4099437591
10040	0.4099394962
10041	0.4099351451
10042	0.4099306513
10043	0.4099266112
10044	0.4099226446
10045	0.4099191892
10046	0.4099146667
10047	0.4099104298
10048	0.4099062032
10049	0.4099024855
10050	0.4098978621
10051	0.4098942829
10052	0.4098898667
10053	0.4098850518
10054	0.4098802048
10055	0.4098733053
10056	0.4098690683
10057	0.4098637555
10058	0.409859194
10059	0.4098548185
10060	0.4098500807
10061	0.4098446616
10062	0.4098395387
10063	0.409835721
10064	0.4098317879
10065	0.4098261768
10066	0.4098227067
10067	0.4098179477
10068	0.4098132675
10069	0.4098075854
10070	0.4098039267
10071	0.4097930204
10072	0.4097885826
10073	0.4097850836
10074	0.409780544
10075	0.4097745473
10076	0.4097682803
10077	0.4097629774
10078	0.4097588904
10079	0.409752879
10080	0.4097483295
10081	0.4097437617
10082	0.4097400473
10083	0.4097363137
10084	0.4097318021
10085	0.4097279825
10086	0.4097239391
10087	0.4097203709
10088	0.4097163505
10089	0.4097132305
10090	0.4097097817
10091	0.4097048018
10092	0.4097005551
10093	0.4096966311
10094	0.4096910547
10095	0.4096874199
10096	0.4096830999
10097	0.4096801486
10098	0.4096754123
10099	0.4096703715
10100	0.4096663039
10101	0.4096623756
10102	0.4096569877
10103	0.40965203
10104	0.4096466141
10105	0.4096420646
10106	0.4096388567
10107	0.409634743
10108	0.4096309576
10109	0.4096253885
10110	0.4096216005
10111	0.4096145843
10112	0.4096103457
10113	0.4096058704
10114	0.4096011814
10115	0.4095976903
10116	0.4095925099
10117	0.4095883809
10118	0.4095843848
10119	0.4095804735
10120	0.4095768381
10121	0.409572359
10122	0.4095687096
10123	0.4095651687
10124	0.4095619751
10125	0.4095572948
10126	0.409553365
10127	0.4095502676
10128	0.4095469238
10129	0.4095433844
10130	0.4095389098
10131	0.4095347118
10132	0.4095290596
10133	0.4095245214
10134	0.4095172906
10135	0.4095132015
10136	0.4095095005
10137	0.4095039913
10138	0.4094983075
10139	0.4094933107
10140	0.4094894707
10141	0.4094865194
10142	0.4094818992
10143	0.4094761361
10144	0.4094715297
10145	0.4094662099
10146	0.4094610615
10147	0.4094574336
10148	0.4094481951
10149	0.40944491
10150	0.4094399783
10151	0.4094364277
10152	0.4094326956
10153	0.4094283123
10154	0.4094236785
10155	0.409418372
10156	0.4094148976
10157	0.4094103392
10158	0.4094065152
10159	0.4094024562
10160	0.409397986
10161	0.4093932533
10162	0.4093887663
10163	0.4093842916
10164	0.4093804439
10165	0.4093748268
10166	0.4093704651
10167	0.409366441
10168	0.4093590245
10169	0.4093546871
10170	0.4093511619
10171	0.4093462293
10172	0.4093422295
10173	0.4093388058
10174	0.4093347642
10175	0.4093300346
10176	0.4093249663
10177	0.4093212442
10178	0.4093167466
10179	0.4093121632
10180	0.4093076683
10181	0.4093043142
10182	0.4092994298
10183	0.4092946977
10184	0.4092896821
10185	0.4092850623
10186	0.4092806138
10187	0.4092765787
10188	0.4092721116
10189	0.4092675586
10190	0.4092626304
10191	0.4092581028
10192	0.4092542657
10193	0.4092460323
10194	0.4092412029
10195	0.4092359508
10196	0.4092309562
10197	0.4092257207
10198	0.4092191156
10199	0.4092136918
10200	0.4092079086
10201	0.4092038564
10202	0.4091995374
10203	0.4091956967
10204	0.4091909106
10205	0.4091873244
10206	0.4091798983
10207	0.4091766507
10208	0.4091730364
10209	0.4091690809
10210	0.409164477
10211	0.4091599136
10212	0.4091524828
10213	0.4091475436
10214	0.4091407447
10215	0.4091366355
10216	0.409132794
10217	0.409128551
10218	0.4091250991
10219	0.4091219389
10220	0.4091171981
10221	0.4091134283
10222	0.4091088954
10223	0.4091041086
10224	0.4090999984
10225	0.4090955709
10226	0.4090915048
10227	0.4090872794
10228	0.4090811884
10229	0.4090769009
10230	0.4090724111
10231	0.4090619606
10232	0.4090571705
10233	0.4090536012
10234	0.4090492309
10235	0.4090452627
10236	0.4090425002
10237	0.4090375338
10238	0.4090324582
10239	0.4090278859
10240	0.4090221642
10241	0.4090185514
10242	0.4090142776
10243	0.4090087698
10244	0.4090042595
10245	0.4089987548
10246	0.4089943729
10247	0.4089913195
10248	0.4089849994
10249	0.4089812416
10250	0.4089772827
10251	0.4089730557
10252	0.4089685337
10253	0.4089643984
10254	0.4089583926
10255	0.4089553202
10256	0.4089525958
10257	0.4089490673
10258	0.4089454165
10259	0.4089415124
10260	0.4089370713
10261	0.4089329317
10262	0.4089292484
10263	0.4089243182
10264	0.4089199887
10265	0.4089142667
10266	0.408909262
10267	0.4089057959
10268	0.4089008949
10269	0.4088952344
10270	0.4088912424
10271	0.4088866137
10272	0.4088817237
10273	0.4088775612
10274	0.4088728569
10275	0.4088669061
10276	0.4088631185
10277	0.408858043
10278	0.4088541934
10279	0.4088491909
10280	0.4088451572
10281	0.4088404788
10282	0.4088362684
10283	0.4088323298
10284	0.4088285844
10285	0.4088244754
10286	0.4088209708
10287	0.4088156877
10288	0.4088113585
10289	0.4088069597
10290	0.4088023927
10291	0.4087971668
10292	0.4087934926
10293	0.408789277
10294	0.4087854055
10295	0.4087810621
10296	0.408776939
10297	0.4087723856
10298	0.4087668955
10299	0.4087621799
10300	0.4087580434
10301	0.4087530315
10302	0.4087496368
10303	0.4087439591
10304	0.408736879
10305	0.4087321229
10306	0.408726524
10307	0.4087193695
10308	0.4087148544
10309	0.4087114291
10310	0.4087074399
10311	0.4087015454
10312	0.408698255
10313	0.4086955022
10314	0.4086909596
10315	0.4086857977
10316	0.4086821657
10317	0.4086777114
10318	0.4086726386
10319	0.4086680847
10320	0.4086627667
10321	0.4086578028
10322	0.4086540113
10323	0.4086494654
10324	0.4086452714
10325	0.4086421356
10326	0.4086382183
10327	0.4086330743
